ENSP00000391707	ENSG00000206457	CCHCR1
ENSP00000391706	ENSG00000012963	UBR7
ENSP00000391705	ENSG00000084764	MAPRE3
ENSP00000391704	ENSG00000127914	AKAP9
ENSP00000399579	ENSG00000204311	DFNB59
ENSP00000367330	ENSG00000204954	C12orf73
ENSP00000446108	ENSG00000110090	CPT1A
ENSP00000446109	ENSG00000179899	PHC1B
ENSP00000367335	ENSG00000136114	THSD1
ENSP00000367334	ENSG00000070610	GBA2
ENSP00000446105	ENSG00000122966	CIT
ENSP00000446106	ENSG00000256163	AL355493.1
ENSP00000399573	ENSG00000151090	THRB
ENSP00000399574	ENSG00000030419	IKZF2
ENSP00000399575	ENSG00000223510	CDRT15
ENSP00000446102	ENSG00000165685	C12orf59
ENSP00000290497	ENSG00000168907	PLA2G4F
ENSP00000385777	ENSG00000177692	DNAJC28
ENSP00000385776	ENSG00000113712	CSNK1A1
ENSP00000385774	ENSG00000163050	ADCK3
ENSP00000297153	ENSG00000112139	MDGA1
ENSP00000385771	ENSG00000116161	CACYBP
ENSP00000385770	ENSG00000106070	GRB10
ENSP00000385778	ENSG00000162994	C2orf63
ENSP00000316729	ENSG00000126785	RHOJ
ENSP00000442900	ENSG00000153147	SMARCA5
ENSP00000442901	ENSG00000183421	RIPK4
ENSP00000442902	ENSG00000155324	GRAMD3
ENSP00000442903	ENSG00000005889	ZFX
ENSP00000442905	ENSG00000182149	KIAA0174
ENSP00000442906	ENSG00000140853	NLRC5
ENSP00000442907	ENSG00000256830	DUX2
ENSP00000442908	ENSG00000186470	BTN3A2
ENSP00000235532	ENSG00000116885	OSCP1
ENSP00000368022	ENSG00000123240	OPTN
ENSP00000357807	ENSG00000196407	THEM5
ENSP00000368020	ENSG00000131437	KIF3A
ENSP00000357805	ENSG00000107938	C10orf137
ENSP00000368026	ENSG00000137094	DNAJB5
ENSP00000368027	ENSG00000123240	OPTN
ENSP00000368024	ENSG00000121680	PEX16
ENSP00000368025	ENSG00000171804	WDR87
ENSP00000399396	ENSG00000163702	IL17RC
ENSP00000399397	ENSG00000146826	C7orf43
ENSP00000399391	ENSG00000234114	CCHCR1
ENSP00000399392	ENSG00000114529	C3orf52
ENSP00000399393	ENSG00000026950	BTN3A1
ENSP00000425521	ENSG00000159199	ATP5G1
ENSP00000425520	ENSG00000197620	CXorf40A
ENSP00000425523	ENSG00000170464	DNAJC18
ENSP00000398625	ENSG00000092607	TBX15
ENSP00000425522	ENSG00000006283	CACNA1G
ENSP00000398623	ENSG00000157020	SEC13
ENSP00000398622	ENSG00000163882	POLR2H
ENSP00000398621	ENSG00000171224	C10orf35
ENSP00000278412	ENSG00000149136	SSRP1
ENSP00000449567	ENSG00000136021	SCYL2
ENSP00000398629	ENSG00000168243	GNG4
ENSP00000398628	ENSG00000114923	SLC4A3
ENSP00000355402	ENSG00000167178	ISLR2
ENSP00000355406	ENSG00000119535	CSF3R
ENSP00000355408	ENSG00000124222	STX16
ENSP00000449564	ENSG00000186815	TPCN1
ENSP00000425529	ENSG00000105219	CNTD2
ENSP00000425528	ENSG00000189157	FAM47E
ENSP00000449569	ENSG00000110844	PRPF40B
ENSP00000439119	ENSG00000184445	KNTC1
ENSP00000439118	ENSG00000112078	KCTD20
ENSP00000439115	ENSG00000157637	SLC38A10
ENSP00000439114	ENSG00000256277	PECAM1
ENSP00000439117	ENSG00000198315	ZNF192
ENSP00000439116	ENSG00000116833	NR5A2
ENSP00000439111	ENSG00000181449	SOX2
ENSP00000439110	ENSG00000160593	AMICA1
ENSP00000439113	ENSG00000089597	GANAB
ENSP00000439112	ENSG00000198756	GLT25D2
ENSP00000450136	ENSG00000061987	MON2
ENSP00000450137	ENSG00000228582	TAP2
ENSP00000450134	ENSG00000234729	AGER
ENSP00000450135	ENSG00000140104	C14orf79
ENSP00000450132	ENSG00000135472	FAIM2
ENSP00000450133	ENSG00000118596	SLC16A7
ENSP00000450130	ENSG00000184752	NDUFA12
ENSP00000450131	ENSG00000185920	PTCH1
ENSP00000264451	ENSG00000014824	SLC30A9
ENSP00000264452	ENSG00000109133	TMEM33
ENSP00000264454	ENSG00000093183	SEC22C
ENSP00000450138	ENSG00000224395	OR2H1
ENSP00000450139	ENSG00000225412	BTNL2
ENSP00000369371	ENSG00000120160	C9orf11
ENSP00000369370	ENSG00000120160	C9orf11
ENSP00000440508	ENSG00000157326	DHRS4
ENSP00000369372	ENSG00000177324	BEND2
ENSP00000369375	ENSG00000120156	TEK
ENSP00000369374	ENSG00000188779	SKOR1
ENSP00000369377	ENSG00000126214	KLC1
ENSP00000440502	ENSG00000254986	DPP3
ENSP00000369378	ENSG00000161835	GRASP
ENSP00000440500	ENSG00000110801	PSMD9
ENSP00000440501	ENSG00000188389	PDCD1
ENSP00000440506	ENSG00000005893	LAMP2
ENSP00000440507	ENSG00000058866	DGKG
ENSP00000440504	ENSG00000165185	KIAA1958
ENSP00000338934	ENSG00000092820	EZR
ENSP00000349856	ENSG00000130723	PRRC2B
ENSP00000289788	ENSG00000187987	ZSCAN23
ENSP00000349854	ENSG00000184371	CSF1
ENSP00000349855	ENSG00000178752	FAM132B
ENSP00000349853	ENSG00000197511	AL355149.1
ENSP00000343838	ENSG00000242515	UGT1A10
ENSP00000419109	ENSG00000153292	GPR110
ENSP00000357754	ENSG00000163206	SMCP
ENSP00000354753	ENSG00000168675	C18orf1
ENSP00000354752	ENSG00000166508	MCM7
ENSP00000375801	ENSG00000186007	LEMD1
ENSP00000375806	ENSG00000104884	ERCC2
ENSP00000375804	ENSG00000104884	ERCC2
ENSP00000375805	ENSG00000104884	ERCC2
ENSP00000375808	ENSG00000104884	ERCC2
ENSP00000375809	ENSG00000104884	ERCC2
ENSP00000310762	ENSG00000172590	MRPL52
ENSP00000427424	ENSG00000145779	TNFAIP8
ENSP00000310760	ENSG00000144893	MED12L
ENSP00000401479	ENSG00000224132	AC112715.2
ENSP00000450145	ENSG00000072041	SLC6A15
ENSP00000401475	ENSG00000136243	NUPL2
ENSP00000401474	ENSG00000139746	RBM26
ENSP00000401477	ENSG00000186952	TMEM232
ENSP00000401471	ENSG00000227839	AL645730.2
ENSP00000401470	ENSG00000100401	RANGAP1
ENSP00000401473	ENSG00000075303	SLC25A40
ENSP00000450148	ENSG00000137403	HLA-F
ENSP00000263103	ENSG00000122870	BICC1
ENSP00000263102	ENSG00000108091	CCDC6
ENSP00000263100	ENSG00000121410	A1BG
ENSP00000415474	ENSG00000006607	FARP2
ENSP00000415475	ENSG00000122557	HERPUD2
ENSP00000415476	ENSG00000123562	MORF4L2
ENSP00000415471	ENSG00000141956	PRDM15
ENSP00000415472	ENSG00000176040	TMPRSS7
ENSP00000262850	ENSG00000083750	RRAGB
ENSP00000435550	ENSG00000119703	FAM164C
ENSP00000262854	ENSG00000086758	HUWE1
ENSP00000262858	ENSG00000013619	MAMLD1
ENSP00000225805	ENSG00000108666	C17orf75
ENSP00000345292	ENSG00000101079	NDRG3
ENSP00000345294	ENSG00000213471	TTLL13
ENSP00000345295	ENSG00000178217	SH2D4B
ENSP00000345297	ENSG00000108312	UBTF
ENSP00000357759	ENSG00000186226	LCE1E
ENSP00000346921	ENSG00000004455	AK2
ENSP00000346927	ENSG00000243477	NAT6
ENSP00000310126	ENSG00000174482	LINGO2
ENSP00000297967	ENSG00000165246	NLGN4Y
ENSP00000400708	ENSG00000077782	FGFR1
ENSP00000400704	ENSG00000197147	LRRC8B
ENSP00000400705	ENSG00000168010	ATG16L2
ENSP00000400700	ENSG00000130830	MPP1
ENSP00000400702	ENSG00000163214	DHX57
ENSP00000400703	ENSG00000087087	SRRT
ENSP00000340519	ENSG00000185158	LRRC37B
ENSP00000380008	ENSG00000213903	LTB4R
ENSP00000380009	ENSG00000164118	CEP44
ENSP00000380006	ENSG00000198722	UNC13B
ENSP00000310123	ENSG00000130545	CRB3
ENSP00000340510	ENSG00000118898	PPL
ENSP00000380000	ENSG00000137770	CTDSPL2
ENSP00000380001	ENSG00000148468	FAM171A1
ENSP00000412178	ENSG00000149091	DGKZ
ENSP00000412179	ENSG00000237333	MSH5
ENSP00000281092	ENSG00000151422	FER
ENSP00000412170	ENSG00000198522	GPN1
ENSP00000412171	ENSG00000244405	ETV5
ENSP00000412173	ENSG00000160058	BSDC1
ENSP00000412174	ENSG00000242726	RPP21
ENSP00000412175	ENSG00000214944	RP11-428C6.1
ENSP00000304545	ENSG00000239827	AL157877.1
ENSP00000304544	ENSG00000170619	COMMD5
ENSP00000350122	ENSG00000156453	PCDH1
ENSP00000350124	ENSG00000172500	FIBP
ENSP00000350125	ENSG00000105829	BET1
ENSP00000427484	ENSG00000070814	TCOF1
ENSP00000427486	ENSG00000183474	GTF2H2C
ENSP00000427487	ENSG00000132846	ZBED3
ENSP00000427480	ENSG00000087206	UIMC1
ENSP00000427482	ENSG00000114019	AMOTL2
ENSP00000427483	ENSG00000112742	TTK
ENSP00000428377	ENSG00000135299	ANKRD6
ENSP00000428376	ENSG00000135074	ADAM19
ENSP00000428375	ENSG00000104231	ZFAND1
ENSP00000428374	ENSG00000164808	KIAA0146
ENSP00000428373	ENSG00000175106	FAM18B2
ENSP00000428372	ENSG00000164305	CASP3
ENSP00000428370	ENSG00000187735	TCEA1
ENSP00000428379	ENSG00000135722	FBXL8
ENSP00000428378	ENSG00000171992	SYNPO
ENSP00000420144	ENSG00000137171	KLC4
ENSP00000420145	ENSG00000146966	DENND2A
ENSP00000420146	ENSG00000114573	ATP6V1A
ENSP00000420147	ENSG00000111801	BTN3A3
ENSP00000420140	ENSG00000205085	FAM71F2
ENSP00000420141	ENSG00000163659	TIPARP
ENSP00000420143	ENSG00000006459	JHDM1D
ENSP00000420148	ENSG00000171109	MFN1
ENSP00000420149	ENSG00000065150	IPO5
ENSP00000371612	ENSG00000159459	UBR1
ENSP00000335416	ENSG00000167904	TMEM68
ENSP00000371617	ENSG00000080503	SMARCA2
ENSP00000371616	ENSG00000125826	RBCK1
ENSP00000371615	ENSG00000184708	EIF4ENIF1
ENSP00000371614	ENSG00000174672	BRSK2
ENSP00000371618	ENSG00000080503	SMARCA2
ENSP00000352418	ENSG00000140598	EFTUD1
ENSP00000412798	ENSG00000186185	KIF18B
ENSP00000412799	ENSG00000174799	CEP135
ENSP00000412794	ENSG00000134897	BIVM
ENSP00000412795	ENSG00000188559	RALGAPA2
ENSP00000412796	ENSG00000167613	LAIR1
ENSP00000412797	ENSG00000146414	SHPRH
ENSP00000412792	ENSG00000224997	AL049840.1
ENSP00000412793	ENSG00000221829	FANCG
ENSP00000425640	ENSG00000151726	ACSL1
ENSP00000425642	ENSG00000138823	MTTP
ENSP00000425643	ENSG00000067606	PRKCZ
ENSP00000425644	ENSG00000109184	DCUN1D4
ENSP00000425645	ENSG00000164070	HSPA4L
ENSP00000425646	ENSG00000174796	THAP6
ENSP00000425647	ENSG00000189184	PCDH18
ENSP00000425648	ENSG00000134853	PDGFRA
ENSP00000425649	ENSG00000112659	CUL9
ENSP00000413227	ENSG00000006451	RALA
ENSP00000413226	ENSG00000112559	MDFI
ENSP00000413225	ENSG00000204463	BAG6
ENSP00000413224	ENSG00000067182	TNFRSF1A
ENSP00000413223	ENSG00000178038	ALS2CL
ENSP00000413222	ENSG00000234668	ATP6V1G2
ENSP00000413221	ENSG00000111229	ARPC3
ENSP00000413229	ENSG00000114982	KIAA1310
ENSP00000413228	ENSG00000174899	C3orf55
ENSP00000357477	ENSG00000111860	C6orf204
ENSP00000357475	ENSG00000143515	ATP8B2
ENSP00000357474	ENSG00000111860	C6orf204
ENSP00000357472	ENSG00000143515	ATP8B2
ENSP00000357470	ENSG00000160712	IL6R
ENSP00000319826	ENSG00000215041	NEURL4
ENSP00000319829	ENSG00000143373	ZNF687
ENSP00000423493	ENSG00000113494	PRLR
ENSP00000405840	ENSG00000185619	PCGF3
ENSP00000423491	ENSG00000157796	WDR19
ENSP00000423490	ENSG00000152939	MARVELD2
ENSP00000423497	ENSG00000164303	ENPP6
ENSP00000423496	ENSG00000164038	NHEDC2
ENSP00000423495	ENSG00000197451	HNRNPAB
ENSP00000423494	ENSG00000113552	GNPDA1
ENSP00000423499	ENSG00000163138	PACRGL
ENSP00000423498	ENSG00000129187	DCTD
ENSP00000385987	ENSG00000064961	HMG20B
ENSP00000385980	ENSG00000169884	WNT10B
ENSP00000385981	ENSG00000171560	FGA
ENSP00000385983	ENSG00000136560	TANK
ENSP00000391787	ENSG00000140987	ZNF434
ENSP00000385988	ENSG00000101849	TBL1X
ENSP00000391784	ENSG00000184012	TMPRSS2
ENSP00000265195	ENSG00000120725	SIL1
ENSP00000265192	ENSG00000120727	PAIP2
ENSP00000265193	ENSG00000069018	TRPC7
ENSP00000424119	ENSG00000121067	SPOP
ENSP00000265191	ENSG00000112981	NME5
ENSP00000424117	ENSG00000170917	NUDT6
ENSP00000424116	ENSG00000174720	LARP7
ENSP00000424115	ENSG00000197712	FAM114A1
ENSP00000424113	ENSG00000026103	FAS
ENSP00000424112	ENSG00000152670	DDX4
ENSP00000424111	ENSG00000145388	METTL14
ENSP00000407278	ENSG00000221994	ZNF630
ENSP00000414796	ENSG00000135924	DNAJB2
ENSP00000414797	ENSG00000033867	SLC4A7
ENSP00000263934	ENSG00000054523	KIF1B
ENSP00000414795	ENSG00000105983	LMBR1
ENSP00000414792	ENSG00000164078	MST1R
ENSP00000414793	ENSG00000229006	TRIM27
ENSP00000414791	ENSG00000226603	LY6G6D
ENSP00000391569	ENSG00000153253	SCN3A
ENSP00000414798	ENSG00000170788	DYDC1
ENSP00000308107	ENSG00000173083	HPSE
ENSP00000307706	ENSG00000169715	MT1E
ENSP00000408252	ENSG00000197584	KCNMB2
ENSP00000278499	ENSG00000149212	SESN3
ENSP00000408250	ENSG00000206372	C2
ENSP00000408251	ENSG00000183283	DAZAP2
ENSP00000408256	ENSG00000105983	LMBR1
ENSP00000408257	ENSG00000142751	GPN2
ENSP00000408254	ENSG00000160949	TONSL
ENSP00000408255	ENSG00000106638	TBL2
ENSP00000309857	ENSG00000109339	MAPK10
ENSP00000255256	ENSG00000132906	CASP9
ENSP00000285208	ENSG00000154917	RAB6B
ENSP00000285206	ENSG00000167100	SAMD14
ENSP00000356172	ENSG00000143842	SOX13
ENSP00000284551	ENSG00000154370	TRIM11
ENSP00000323387	ENSG00000154065	ANKRD29
ENSP00000380859	ENSG00000214188	ST7OT4
ENSP00000380858	ENSG00000214188	ST7OT4
ENSP00000380855	ENSG00000197646	PDCD1LG2
ENSP00000380854	ENSG00000160282	FTCD
ENSP00000380856	ENSG00000160282	FTCD
ENSP00000380851	ENSG00000160282	FTCD
ENSP00000380850	ENSG00000197857	ZNF44
ENSP00000380853	ENSG00000197646	PDCD1LG2
ENSP00000432369	ENSG00000079277	MKNK1
ENSP00000432368	ENSG00000117713	ARID1A
ENSP00000432363	ENSG00000130717	UCK1
ENSP00000432362	ENSG00000085063	CD59
ENSP00000432361	ENSG00000149150	SLC43A1
ENSP00000432360	ENSG00000167646	C19orf51
ENSP00000432367	ENSG00000030066	NUP160
ENSP00000432366	ENSG00000164520	RAET1E
ENSP00000432365	ENSG00000175115	PACS1
ENSP00000432364	ENSG00000172766	NAA16
ENSP00000389539	ENSG00000163359	COL6A3
ENSP00000326407	ENSG00000150048	CLEC1A
ENSP00000389535	ENSG00000165983	PTER
ENSP00000389536	ENSG00000162613	FUBP1
ENSP00000312100	ENSG00000106603	C7orf44
ENSP00000428084	ENSG00000113645	WWC1
ENSP00000431478	ENSG00000172732	MUS81
ENSP00000443508	ENSG00000106261	ZKSCAN1
ENSP00000443503	ENSG00000197226	TBC1D9B
ENSP00000431473	ENSG00000064687	ABCA7
ENSP00000431470	ENSG00000134644	PUM1
ENSP00000431471	ENSG00000162194	C11orf48
ENSP00000431476	ENSG00000107614	TRDMT1
ENSP00000431477	ENSG00000024526	DEPDC1
ENSP00000431474	ENSG00000135597	REPS1
ENSP00000431475	ENSG00000135362	PRR5L
ENSP00000420913	ENSG00000080822	CLDND1
ENSP00000420911	ENSG00000204536	CCHCR1
ENSP00000420917	ENSG00000109180	OCIAD1
ENSP00000420916	ENSG00000181789	COPG
ENSP00000420914	ENSG00000133835	HSD17B4
ENSP00000420919	ENSG00000249242	TMEM150C
ENSP00000420918	ENSG00000006283	CACNA1G
ENSP00000438544	ENSG00000256807	AC183084.1
ENSP00000337834	ENSG00000115129	TP53I3
ENSP00000337839	ENSG00000147905	ZCCHC7
ENSP00000337838	ENSG00000115310	RTN4
ENSP00000372368	ENSG00000166845	C18orf54
ENSP00000229829	ENSG00000204252	HLA-DOA
ENSP00000372361	ENSG00000132950	ZMYM5
ENSP00000229824	ENSG00000255587	RAB44
ENSP00000370737	ENSG00000178445	GLDC
ENSP00000370736	ENSG00000134851	TMEM165
ENSP00000370734	ENSG00000169093	ASMTL
ENSP00000370731	ENSG00000254647	INS
ENSP00000370730	ENSG00000047056	WDR37
ENSP00000432587	ENSG00000187079	TEAD1
ENSP00000432586	ENSG00000165323	FAT3
ENSP00000432585	ENSG00000158813	EDA
ENSP00000432584	ENSG00000148935	GAS2
ENSP00000432583	ENSG00000213967	ZNF726
ENSP00000432582	ENSG00000112303	VNN2
ENSP00000432581	ENSG00000166002	C11orf75
ENSP00000432580	ENSG00000223367	RPS18
ENSP00000194118	ENSG00000081791	KIAA0141
ENSP00000381728	ENSG00000185686	PRAME
ENSP00000381726	ENSG00000185686	PRAME
ENSP00000381727	ENSG00000164393	GPR111
ENSP00000381722	ENSG00000244694	C6orf138
ENSP00000009589	ENSG00000008988	RPS20
ENSP00000430989	ENSG00000164933	SLC25A32
ENSP00000430988	ENSG00000102225	CDK16
ENSP00000430981	ENSG00000044115	CTNNA1
ENSP00000430980	ENSG00000198939	ZFP2
ENSP00000430983	ENSG00000104320	NBN
ENSP00000430982	ENSG00000035681	NSMAF
ENSP00000430985	ENSG00000135299	ANKRD6
ENSP00000430984	ENSG00000133943	C14orf159
ENSP00000430987	ENSG00000250571	GLI4
ENSP00000430986	ENSG00000176571	CNBD1
ENSP00000394098	ENSG00000106683	LIMK1
ENSP00000438247	ENSG00000120265	PCMT1
ENSP00000399068	ENSG00000228284	HLA-DQA1
ENSP00000436129	ENSG00000196535	MYO18A
ENSP00000436128	ENSG00000166801	FAM111A
ENSP00000306289	ENSG00000168724	DNAJC21
ENSP00000436121	ENSG00000186474	KLK12
ENSP00000436120	ENSG00000143195	ILDR2
ENSP00000436123	ENSG00000187021	PNLIPRP1
ENSP00000436122	ENSG00000164733	CTSB
ENSP00000436125	ENSG00000233490	GPSM3
ENSP00000436124	ENSG00000214787	MS4A4E
ENSP00000436127	ENSG00000069702	TGFBR3
ENSP00000436126	ENSG00000134339	SAA2
ENSP00000448418	ENSG00000249773	RP11-15K19.2
ENSP00000448419	ENSG00000123411	IKZF4
ENSP00000448410	ENSG00000072041	SLC6A15
ENSP00000448411	ENSG00000050405	LIMA1
ENSP00000448412	ENSG00000257437	AC217779.2
ENSP00000448413	ENSG00000198270	TMEM116
ENSP00000448414	ENSG00000224552	ABHD16A
ENSP00000448415	ENSG00000196876	SCN8A
ENSP00000448416	ENSG00000257484	AL845509.1
ENSP00000448417	ENSG00000257344	AC105024.1
ENSP00000427963	ENSG00000102878	HSF4
ENSP00000437458	ENSG00000125851	PCSK2
ENSP00000399063	ENSG00000223465	LST1
ENSP00000437456	ENSG00000102003	SYP
ENSP00000437457	ENSG00000119522	DENND1A
ENSP00000437454	ENSG00000111348	ARHGDIB
ENSP00000437452	ENSG00000150991	UBC
ENSP00000437453	ENSG00000167770	OTUB1
ENSP00000437450	ENSG00000048028	USP28
ENSP00000437451	ENSG00000139112	GABARAPL1
ENSP00000427960	ENSG00000135083	CCNJL
ENSP00000366309	ENSG00000083067	TRPM3
ENSP00000366308	ENSG00000136158	SPRY2
ENSP00000366305	ENSG00000083067	TRPM3
ENSP00000399066	ENSG00000197093	GAL3ST4
ENSP00000366307	ENSG00000178726	THBD
ENSP00000366306	ENSG00000136158	SPRY2
ENSP00000366301	ENSG00000083067	TRPM3
ENSP00000427966	ENSG00000085719	CPNE3
ENSP00000373287	ENSG00000206560	ANKRD28
ENSP00000373284	ENSG00000129810	SGOL1
ENSP00000373285	ENSG00000154813	DPH3
ENSP00000373282	ENSG00000077092	RARB
ENSP00000427965	ENSG00000147586	MRPS28
ENSP00000373280	ENSG00000163491	NEK10
ENSP00000373281	ENSG00000163491	NEK10
ENSP00000403705	ENSG00000120709	FAM53C
ENSP00000403704	ENSG00000163050	ADCK3
ENSP00000403707	ENSG00000196646	ZNF136
ENSP00000427964	ENSG00000006837	CDKL3
ENSP00000403701	ENSG00000141480	ARRB2
ENSP00000403700	ENSG00000173421	CCDC36
ENSP00000373288	ENSG00000169814	BTD
ENSP00000373289	ENSG00000131373	HACL1
ENSP00000447990	ENSG00000206505	HLA-A
ENSP00000447991	ENSG00000135457	TFCP2
ENSP00000447992	ENSG00000152556	PFKM
ENSP00000447993	ENSG00000139546	TARBP2
ENSP00000447994	ENSG00000229408	OR2H1
ENSP00000447995	ENSG00000136098	NEK3
ENSP00000365643	ENSG00000088387	DOCK9
ENSP00000447997	ENSG00000152556	PFKM
ENSP00000402074	ENSG00000128699	ORMDL1
ENSP00000447999	ENSG00000185046	ANKS1B
ENSP00000402076	ENSG00000235744	HLA-DOA
ENSP00000402071	ENSG00000042813	ZPBP
ENSP00000402072	ENSG00000107959	PITRM1
ENSP00000402073	ENSG00000121716	PILRB
ENSP00000446028	ENSG00000069493	CLEC2D
ENSP00000249356	ENSG00000128590	DNAJB9
ENSP00000446023	ENSG00000077097	TOP2B
ENSP00000446022	ENSG00000118507	AKAP7
ENSP00000446021	ENSG00000131018	SYNE1
ENSP00000446020	ENSG00000197969	VPS13A
ENSP00000446027	ENSG00000127314	RAP1B
ENSP00000446026	ENSG00000051128	HOMER3
ENSP00000446025	ENSG00000256669	AC148477.2
ENSP00000446024	ENSG00000155974	GRIP1
ENSP00000296564	ENSG00000164151	KIAA0947
ENSP00000353163	ENSG00000066294	CD84
ENSP00000353165	ENSG00000196511	TPK1
ENSP00000301215	ENSG00000167625	ZNF526
ENSP00000301218	ENSG00000105737	GRIK5
ENSP00000301219	ENSG00000187116	LILRA5
ENSP00000272091	ENSG00000143751	C1orf55
ENSP00000405394	ENSG00000100360	IFT27
ENSP00000405395	ENSG00000153956	CACNA2D1
ENSP00000405396	ENSG00000168026	TTC21A
ENSP00000405397	ENSG00000150054	MPP7
ENSP00000405390	ENSG00000111271	ACAD10
ENSP00000405391	ENSG00000231377	DHX16
ENSP00000352696	ENSG00000115414	FN1
ENSP00000405393	ENSG00000188674	C2orf80
ENSP00000405399	ENSG00000115234	SNX17
ENSP00000399804	ENSG00000120254	MTHFD1L
ENSP00000399805	ENSG00000116791	CRYZ
ENSP00000399806	ENSG00000142319	SLC6A3
ENSP00000399807	ENSG00000006837	CDKL3
ENSP00000399800	ENSG00000149131	SERPING1
ENSP00000339699	ENSG00000168214	RBPJ
ENSP00000399803	ENSG00000150433	TMEM218
ENSP00000339695	ENSG00000141552	ANAPC11
ENSP00000399808	ENSG00000198353	HOXC4
ENSP00000399809	ENSG00000180336	C17orf104
ENSP00000339690	ENSG00000185499	MUC1
ENSP00000434189	ENSG00000170290	SLN
ENSP00000358468	ENSG00000134258	VTCN1
ENSP00000434185	ENSG00000117682	DHDDS
ENSP00000358464	ENSG00000108061	SHOC2
ENSP00000434187	ENSG00000236301	C11orf36
ENSP00000358466	ENSG00000155961	RAB39B
ENSP00000358461	ENSG00000198162	MAN1A2
ENSP00000358460	ENSG00000155962	CLIC2
ENSP00000358463	ENSG00000146276	GABRR1
ENSP00000358462	ENSG00000198162	MAN1A2
ENSP00000406121	ENSG00000166278	C2
ENSP00000424083	ENSG00000136436	CALCOCO2
ENSP00000270257	ENSG00000142252	GEMIN7
ENSP00000358124	ENSG00000136631	VPS45
ENSP00000399303	ENSG00000237333	MSH5
ENSP00000439465	ENSG00000179023	KLHDC7A
ENSP00000439464	ENSG00000140853	NLRC5
ENSP00000439467	ENSG00000071994	PDCD2
ENSP00000439466	ENSG00000115286	NDUFS7
ENSP00000439460	ENSG00000130595	TNNT3
ENSP00000439462	ENSG00000120733	KDM3B
ENSP00000410020	ENSG00000163017	ACTG2
ENSP00000410021	ENSG00000182177	ASB18
ENSP00000410023	ENSG00000197283	SYNGAP1
ENSP00000439469	ENSG00000187024	PTRH1
ENSP00000439468	ENSG00000162148	C11orf66
ENSP00000410026	ENSG00000196562	SULF2
ENSP00000410027	ENSG00000087589	CASS4
ENSP00000418235	ENSG00000102606	ARHGEF7
ENSP00000418234	ENSG00000013374	NUB1
ENSP00000418237	ENSG00000136603	SKIL
ENSP00000418236	ENSG00000127359	KIAA1147
ENSP00000418231	ENSG00000173230	GOLGB1
ENSP00000418230	ENSG00000163755	HPS3
ENSP00000418233	ENSG00000175110	MRPS22
ENSP00000418232	ENSG00000010322	NISCH
ENSP00000294868	ENSG00000157064	NMNAT2
ENSP00000418239	ENSG00000175066	GK5
ENSP00000418238	ENSG00000196549	MME
ENSP00000299179	ENSG00000055950	MRPL43
ENSP00000419544	ENSG00000158092	NCK1
ENSP00000419545	ENSG00000133574	GIMAP4
ENSP00000419546	ENSG00000173890	GPR160
ENSP00000419547	ENSG00000168268	NT5DC2
ENSP00000378148	ENSG00000172349	IL16
ENSP00000378149	ENSG00000105784	RUNDC3B
ENSP00000419542	ENSG00000183908	LRRC55
ENSP00000297268	ENSG00000164692	COL1A2
ENSP00000378144	ENSG00000176658	MYO1D
ENSP00000378145	ENSG00000005059	CCDC109B
ENSP00000378146	ENSG00000197901	SLC22A6
ENSP00000378147	ENSG00000172349	IL16
ENSP00000419548	ENSG00000169764	UGP2
ENSP00000419549	ENSG00000105792	C7orf63
ENSP00000378142	ENSG00000140718	FTO
ENSP00000414108	ENSG00000121236	TRIM6
ENSP00000404042	ENSG00000158604	TMED4
ENSP00000404041	ENSG00000132405	TBC1D14
ENSP00000404040	ENSG00000169231	THBS3
ENSP00000404047	ENSG00000141736	ERBB2
ENSP00000404046	ENSG00000130821	SLC6A8
ENSP00000334113	ENSG00000169084	DHRSX
ENSP00000404049	ENSG00000111817	DSE
ENSP00000334115	ENSG00000186306	OR10T2
ENSP00000440073	ENSG00000198826	ARHGAP11A
ENSP00000440070	ENSG00000255849	AL713999.4
ENSP00000440076	ENSG00000021300	PLEKHB1
ENSP00000440077	ENSG00000100884	CPNE6
ENSP00000440074	ENSG00000175582	RAB6A
ENSP00000440075	ENSG00000164463	C5orf41
ENSP00000440078	ENSG00000153303	FRMD1
ENSP00000440079	ENSG00000106299	WASL
ENSP00000289013	ENSG00000158106	RHPN1
ENSP00000289014	ENSG00000158113	LRRC43
ENSP00000385040	ENSG00000100266	PACSIN2
ENSP00000323421	ENSG00000072501	SMC1A
ENSP00000297262	ENSG00000130363	RSPH3
ENSP00000297265	ENSG00000164695	CHMP4C
ENSP00000297267	ENSG00000164694	FNDC1
ENSP00000425093	ENSG00000145526	CDH18
ENSP00000449652	ENSG00000173064	C12orf51
ENSP00000418499	ENSG00000065150	IPO5
ENSP00000418498	ENSG00000144802	NFKBIZ
ENSP00000414120	ENSG00000229077	SLC44A4
ENSP00000418491	ENSG00000187922	LCN10
ENSP00000418490	ENSG00000121579	NAA50
ENSP00000418493	ENSG00000058262	SEC61A1
ENSP00000418492	ENSG00000134330	IAH1
ENSP00000418495	ENSG00000101040	ZMYND8
ENSP00000418494	ENSG00000070087	PFN2
ENSP00000418497	ENSG00000068885	IFT80
ENSP00000418496	ENSG00000136247	ZDHHC4
ENSP00000411776	ENSG00000068745	IP6K2
ENSP00000411774	ENSG00000242361	HLA-DMA
ENSP00000411773	ENSG00000065802	ASB1
